gene_name	Ctrl	As	Bs	Hyp	Li	Nd	Ns	Oss	Oxs	Sp	Tm	Vic
sRNA880025-Salmonella	0	0	0	0	0.3469064360613201	0	0	0.13469819733779675	0	0	0.21590389010125977	0
sRNA886206-Salmonella	0	0.49012834690711005	0	0	0	0	0	0.2606873976237498	1.0544157594931964	0	0	0
STnc980-Salmonella	0	-0.8791859820182335	1.1254386354731367	0.9784441986630994	0.5461190697161764	-0.7345906810665901	2.9704155422611964	0.19999286180799647	2.1537375200390962	-0.09982308342879342	-0.2683520437297604	0.2309605694654664
sRNA895467-Salmonella	0	0.2825143875323599	0.10602872429684362	-0.30588124715132325	-0.1296307156258265	0.028735257769516576	0.39545869371311326	0.03572567233603685	-0.08443288616355327	0.10721889575929655	0.7390596277402164	0.56647166091108
sRNA898557-Salmonella	0	-0.13791613816716275	-0.18434875150473662	0.03027133424891648	0.39859116850858367	0.08118778596321707	1.89539236664793	-0.9039916375127768	0.13343060513654326	0.7498823198121238	0.12718256380982051	-1.3487900008537332
sRNA898738-Salmonella	0	-0.15163269595684348	-0.4089705463672231	1.3249333364633036	-0.5534299228693098	-0.5422001339439366	-0.09038008221632676	0.7629010665071765	0.08949140215430651	-0.7437314836276565	-0.7960302145211067	-0.8261726218618568
RybA-Salmonella	0	0.3339613447899601	-0.5392959548169167	0.5858607392049535	0.13394513284158682	1.7250113767959099	1.3818796893914098	-0.11403570985287681	1.4814748569623002	0.5325122651628602	-0.5366188540444332	-0.7288591244540332
sRNA908052-Salmonella	0	0.2558443235137067	-0.4440526338660935	-1.23084530301555	-1.0555811933818133	0.08591428862879003	-0.2604878153628336	-0.6373310511551469	-0.02066773559017321	-1.3912637674237933	-0.6669906028232333	-0.7745224216747602
sRNA924314-Salmonella	0	-0.5315233522396401	-0.18293106979194684	-0.5315233522396401	-0.5315233522396401	-0.5315233522396401	-0.1323447168242602	-0.18312180253277344	-0.5315233522396401	-0.5315233522396401	-0.5315233522396401	-0.5315233522396401
STnc1200-Salmonella	0	1.3596514649673566	0.43222947741941997	3.439229064556187	-1.20473764926423	0.7232899263040498	-1.0213335217679038	2.3276670258472727	0.025298246185119666	0.843840596851483	0.8373521948503262	-1.2068523450547537
STnc1710-Salmonella	0	-0.5122813031737037	-1.0909041286806733	0.7899665539065337	-1.3207276954756435	-0.05709848341919699	-2.1145433407026	-0.8629637015018234	-1.4389097499350099	-1.0707985284319568	-0.7837362661926632	-2.2722048234931265
sRNA961825-Salmonella	0	0.16171395546938983	0	0	0	0	0	0.36619484175670314	0	0	0.2698464971581367	0
sRNA978535-Salmonella	0	0.3554045247963664	0.81153860462766	2.0667708380651266	0.2767237710431898	1.7066399448092398	0.6117701525665766	0.4608211297223699	0.59554730488078	0.3860734471139198	1.4070040241816097	-0.5315233522396401
