gene_name	Ctrl	As	Bs	Hyp	Li	Nd	Ns	Oss	Oxs	Sp	Tm	Vic
sRNA869761-Salmonella	0	-0.12375412617706616	-0.036004988192574965	0.06784099514387062	-0.14198422170079136	-0.13400286583293203	-0.1625878398926833	-0.008542196435029044	-0.14016055303166247	-0.13963607385710755	-0.07743364717540405	-0.08533155439522074
sRNA886206-Salmonella	0	0.030561693156874584	0	0	0	0	0	0.02089134065076519	0.09068634263643591	0	0	0.05414391656279057
STnc980-Salmonella	0	-0.06910206459283325	0.07473014655326797	0.05971955620455145	0.027554008083890517	-0.05899277253748304	0.2597153522953681	0.0017215948083354866	0.16561185149843857	-0.010763353494648848	-0.029614257977087097	0.0154605751662504
sRNA895467-Salmonella	0	0.017533351035773026	0.00796786244152798	-0.019151812517420375	-0.008211385683619612	-0.004332956823910981	0.024296356293474715	0.0019587577506212845	-0.005314557573391998	0.00677707576323067	0.05005454615481059	0.04112250336773413
sRNA898557-Salmonella	0	-0.009183433429728514	-0.013781685523386118	0.019459936134447853	0.03122192884905586	0.005461182098548246	0.16624544958854875	-0.05803599766044824	0.009691067567488729	0.062466207880211226	0.010526232700300026	-0.08236978656983954
sRNA898738-Salmonella	0	-0.010070255661963649	-0.027965286574693205	0.10218229601056099	-0.036871387954245556	-0.035856152986340664	-0.00424688075248229	0.05446280996875645	0.009300278338384338	-0.04676597660013742	-0.050604449922662935	-0.04489611312764405
sRNA901248-Salmonella	0	0.2291321012135184	0.024164520684437276	0.2842779995155128	0.082269881819569	0.4771868933743985	0.29313188215657704	0.2198914865044261	0.3936276269093549	0.23905412961554023	0.03714772589836078	0.21823692729077804
RybA-Salmonella	0	0.011902873152767685	-0.042636434270900594	0.05885260931718015	-9.1677051874714e-4	0.2241039631312599	0.14950511092216234	-0.014820212812713035	0.14018629699145474	0.10339625870580867	-0.010439702396331582	-0.002664202022934672
sRNA908052-Salmonella	0	0.19635724903659377	0.03965002248518934	0.1451993733109081	0.043209817519537896	0.11402510309686208	-0.013111175497001424	-0.01221838962131432	-0.012888160732533124	0.056108118169041495	0.12218335754365305	0.017030587894970115
sRNA924314-Salmonella	0	-0.03425200921325612	-0.01264774154607366	-0.03425200921325612	-0.03425200921325612	-0.03425200921325612	-0.00896548761025039	-0.012716712731751335	-0.03425200921325612	-0.03425200921325612	-0.03425200921325612	-0.03425200921325612
