gene_name	Ctrl	As	Bs	Hyp	Li	Nd	Ns	Oss	Oxs	Sp	Tm	Vic
CJJ81176_0132-Campylobacter	0	0.022018626017262854	-0.041251555617476406	0.00635272154222861	0.022078299841954294	0.015547840594553377	0.02196095994960409	0.01216608415568026	-0.02946825441774147	0.029706252858126184	-0.009831821756918442	1.5438522910961913e-4
CJJ81176_0133-Campylobacter	0	-0.016112249741940265	0.029219533025616026	0.01117392030322436	-0.05381571343238431	-0.004375036285505485	-0.005703845425621914	0.0021783459555760366	-0.01873146041700132	-0.035751025669647385	0.08075303068533099	0.06295337497111687
CJJ81176_0134-Campylobacter	0	-0.06078925169493013	-0.01235278175923119	-0.049675113674640815	-0.05387097873755715	-0.03968234879456463	-0.05858459962770909	-0.06026806461184242	-0.03016766217991617	-0.07812268428727918	-0.009800696513678665	-0.009395923037623781
CJJ81176_0135-Campylobacter	0	-0.061349331960278954	0.003506423207883679	-0.015351020929254723	-0.06535137020058097	-0.014832444588563117	-0.0807712790307618	-0.0704499816342176	0.056712243242838474	-0.022878402998705485	0.02340292656871355	0.022371795532109974
CJJ81176_0136-Campylobacter	0	-0.07601944336753635	0.028619897527827825	-0.009274164373649932	-0.02251452462720694	0.022726461756153733	-0.06783185160284658	-0.06859821485485398	0.07057487233224582	-0.03710059728809898	0.032116100597790055	0.0324337198099513
CJJ81176_0137-Campylobacter	0	-0.08046734932333167	-0.020231667129167814	-0.06753738823393195	0.0010964751906560842	-0.026740923817630637	-0.010106099945332223	-0.06761248186245798	-0.003910409945941784	-0.11784777228027381	-0.0615784443161316	-0.0180810287326443
CJJ81176_0138-Campylobacter	0	-0.03110678392443932	-0.05266702089773651	-0.03944726217532374	-0.038512004370912976	0.016088984183692766	-0.024051689409990678	-0.012145611578180643	0.04920600475253625	-0.04610734955829833	0.01007174299371921	0.031605005341601655
CJJ81176_0139-Campylobacter	0	0.00805881269799581	0.048516497409210914	-0.029301383054023026	-0.02486342640317872	0.0266023402075038	-0.001691372832636136	-0.003209246099312341	0.1003165594873552	-0.005285686904274144	0.011798085162965016	0.049597342268182944
CJJ81176_0140-Campylobacter	0	0.028062225219730775	0.0216719101531313	0.02213651010822652	-0.026773664547164646	-0.04663300140350393	0.008137742494386932	0.016322375241471714	-0.0022170170395941075	0.0684585819911725	0.010620138162434654	0.01561593580743939
CJJ81176_0141-Campylobacter	0	0.017952855666662455	0.003715778822477665	0.0055504561749536085	-0.03752759725366211	-0.031056475781117653	0.002632014252041676	0.009796000090465535	0.020716942900182982	0.008606067147027763	0.006565230546400158	0.001454133460842685
